id,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
dump1242,aust1307,dump1244,Dumpas,FALSE,language,definitely endangered,5.93483,117.419,dmv,,,0,0,0,MY
dump1243,nucl1709,evap1240,Dumpu,FALSE,language,safe,-5.82002,145.655,wtf,,,0,0,0,PG
dump1244,aust1307,rung1260,Dumpas-Sukang,FALSE,family,safe,,,,,,0,2,4,
dumu1246,nucl1709,yaga1258,Dumun,FALSE,language,severely endangered,-5.55315,146.082,dui,,,0,0,0,PG
dumu1247,nucl1709,awyu1263,Dumut,FALSE,family,safe,,,,,,2,5,0,
duna1248,,,Duna,FALSE,language,safe,-5.41439,142.475,duc,,,0,0,0,PG
dung1251,indo1319,bhil1254,Dungra Bhil,FALSE,language,safe,22.306,73.187,duh,,,0,0,0,IN
dung1252,sino1245,sout2736,Dungmali,FALSE,language,definitely endangered,26.9813,87.3328,raa,,,0,0,1,NP
dung1253,sino1245,zhon1236,Dungan,FALSE,language,vulnerable,42.7292,76.8382,dng,,,0,0,3,KG KZ TJ UZ
dung1254,unat1236,atla1280,Dungu,FALSE,language,definitely endangered,10.5043,8.19543,dbv,,,0,0,0,NG
dung1255,aust1307,moke1242,Dung,FALSE,dialect,safe,,,,,,0,0,0,
dunj1238,cent2225,sara1321,Dunje,FALSE,dialect,safe,,,,,,0,0,0,
duol1238,taik1256,whit1267,Duoluo,FALSE,dialect,safe,,,,,,0,0,0,
duox1238,sino1245,ersu1241,Duoxu,FALSE,dialect,safe,,,,,,0,0,0,
dupa1235,aust1307,nort3187,Dupaninan Agta,FALSE,language,definitely endangered,17.3748,122.188,duo,,,0,0,11,PH
dura1243,indo1319,nort2646,Durani,FALSE,dialect,safe,,,,,,0,0,0,
dura1244,sino1245,kham1285,Dura,FALSE,language,extinct,28.173,84.435,drq,,,0,0,0,NP
dura1246,utoa1244,west2825,Durango Nahuatl,FALSE,family,safe,,,nln,,,0,2,0,MX
duri1242,aust1307,mase1250,Duri,FALSE,language,safe,-3.37081,119.871,mvp,,,0,0,2,ID
duri1243,inan1242,inan1242,Duriankere,FALSE,language,severely endangered,-1.38946,130.925,dbn,,,0,0,0,ID
duro1238,atla1278,bero1242,Du-Ropp-Rim,FALSE,dialect,safe,,,,,,0,0,0,
durr1240,afro1255,dass1243,Durr-Baraza,FALSE,dialect,safe,,,,,,0,0,0,
duru1236,drav1251,parj1243,Duruwa,FALSE,language,vulnerable,19.0534,82.4881,pci,,,0,0,4,IN
duru1249,atla1278,nort3232,Duruma,FALSE,language,safe,-4.09629,39.322,dug,,,0,0,0,KE TZ
dusn1237,aust1307,biak1249,Dusner,FALSE,language,critically endangered,-2.73859,134.391,dsn,,,0,0,0,ID
dusu1267,aust1307,sout2919,Dusun Witu,FALSE,language,vulnerable,-1.57408,114.979,duw,,,0,0,2,ID
dusu1268,aust1307,dusu1267,Dusun Pepas,FALSE,dialect,safe,,,,,,0,0,0,
dusu1269,aust1307,grea1283,Dusun Malang,FALSE,language,vulnerable,-0.85277,115.392,duq,,,0,0,2,ID
dusu1270,aust1307,maan1238,Dusun Balangan,FALSE,dialect,safe,,,,,,0,0,0,
dusu1271,aust1307,grea1283,Dusun Deyah,FALSE,language,safe,-1.95514,115.578,dun,,,0,0,0,ID
dusu1272,aust1307,keni1249,Dusun Murut,FALSE,dialect,safe,,,,,,0,0,0,
dusu1275,aust1307,cent2100,Dusun Sinulihan,FALSE,dialect,safe,,,,,,0,0,0,
dusu1276,aust1307,uppe1427,Dusun Segama,FALSE,dialect,safe,,,,,,0,0,0,
dusu1277,aust1307,grea1293,Dusunic,FALSE,family,safe,,,,,,4,15,25,
dutc1253,sign1238,dutc1259,Dutch Sign Language,FALSE,language,vulnerable,52.1251,4.91133,dse,,,0,0,0,NL
dutc1256,indo1319,mode1257,Dutch,FALSE,language,safe,52,5,nld,,,0,0,5,BE BR DE GF GY NL SR
dutc1257,indo1319,mode1257,Dutch Caribbean Creole,FALSE,family,safe,,,,,,0,3,1,
dutc1258,pidg1258,pidg1258,Dutch based,FALSE,family,safe,,,,,,0,1,0,
dutc1259,sign1238,lsfi1234,Dutch-Flemish Sign,FALSE,family,safe,,,,,,1,3,0,
duun1241,pama1250,waka1274,Duungidjawu,FALSE,dialect,safe,,,,,,0,0,0,
duun1242,mand1469,duun1245,Duungooma,FALSE,language,safe,10.9234,-5.85872,dux,,,0,0,0,ML
duun1243,mand1469,samo1308,Duun-Bobo,FALSE,family,safe,,,,,,4,8,16,
duun1244,mand1469,duun1243,Duun-Jo,FALSE,family,safe,,,,,,2,6,4,
duun1245,mand1469,samo1309,Duun,FALSE,family,safe,,,,,,0,4,2,
duup1238,atla1278,diic1235,Duupa,FALSE,language,safe,8.55031,13.4544,dae,,,0,0,0,CM
duur1238,afro1255,geru1240,Duurum,FALSE,dialect,safe,,,,,,0,0,0,
duve1239,indo1319,zeeu1238,Duvelands,FALSE,dialect,safe,,,,,,0,0,0,
duvl1238,pidg1258,duvl1243,Duvle-Wano-Pidgin,FALSE,language,safe,,,,,,0,0,0,ID
duvl1242,lake1255,tari1255,Duvle,FALSE,language,safe,-3.21832,137.964,duv,,,0,0,2,ID
duvl1243,pidg1258,pidg1258,Duvle based pidgin,FALSE,family,safe,,,,,,0,1,0,
duwa1239,sali1255,sout2965,Duwamish,FALSE,dialect,safe,,,,,,0,0,0,
duwa1244,afro1255,west2710,Duwai,FALSE,language,safe,12.803,11.3367,dbp,,,0,0,0,NG
duwe1237,aust1307,busu1245,Duwet,FALSE,language,definitely endangered,-6.45752,146.841,gve,,,0,0,0,PG
dwan1238,atla1278,nchu1239,Dwang,FALSE,language,definitely endangered,7.70712,-0.43011,nnu,,,0,0,3,GH
dwar1237,aust1307,biak1248,Dwar,FALSE,dialect,safe,,,,,,0,0,0,
dwem1238,atla1278,bomu1247,Dwemu,FALSE,dialect,safe,,,,,,0,0,3,
dwer1238,mand1469,ligb1244,Dwera,FALSE,dialect,safe,,,,,,0,0,0,
dyaa1242,pama1250,yidi1249,Dyaabugay,FALSE,language,critically endangered,-16.596,145.388,dyy,,,0,0,3,AU
dyab1238,nyul1248,nyul1250,Dyaberdyaber,FALSE,language,extinct,-17.18653,122.52306,dyb,,,0,0,0,AU
dyan1250,pama1250,macl1239,Dyangadi,FALSE,language,extinct,-30.8469,152.602,dyn,,,0,0,0,AU
dyan1251,atla1278,lobi1246,Dyan,FALSE,language,safe,10.8342,-3.59179,dya,,,0,0,1,BF
dyar1234,afro1255,zaks1240,Dyarim,FALSE,language,severely endangered,10.03,9.065,,,,0,0,0,NG
dyeg1238,atla1278,sere1260,Dyegueme,FALSE,dialect,safe,,,,,,0,0,0,
dyir1250,pama1250,pama1250,Dyirbal,FALSE,language,severely endangered,-17.4516,145.544,dbl,,,0,0,5,AU
dyir1251,pama1250,dyir1250,Dyiru,FALSE,dialect,safe,,,,,,0,0,0,
dyol1239,atla1278,nucl1347,Dyolof,FALSE,dialect,safe,,,,,,0,0,0,
dyug1238,nyul1248,yawu1243,Dyugun,FALSE,language,critically endangered,-17.906,122.408,dyd,,,0,0,0,AU
dyul1238,mand1469,east2425,Dyula,FALSE,language,safe,10.4536,-4.72007,dyu,,,0,0,3,BF CI ML
dzaa1238,atla1278,jenn1241,Dza,FALSE,language,vulnerable,9.26671,11.3884,jen,,,0,0,3,NG
dzal1238,sino1245,dakp1241,Dzalakha,FALSE,language,vulnerable,27.7855,91.374,dzl,,,0,0,1,BT CN IN
dzam1241,indo1319,balk1252,Dzambazi,FALSE,dialect,safe,,,,,,0,0,0,
dzam1242,atla1278,balo1261,Dzamba,FALSE,dialect,safe,,,,,,0,0,0,
dzan1238,atla1278,bamw1239,Dzando,FALSE,language,definitely endangered,2.24195,19.0022,dzn,,,0,0,4,CD
dzao1238,hmon1336,mien1242,Dzao Min,FALSE,language,safe,24.9754,112.326,bpn,,,0,0,0,CN
dzei1238,nucl1709,dedu1240,Dzeigoc,FALSE,dialect,safe,,,,,,0,0,0,
dzhe1238,nakh1245,kryt1240,Dzhek,FALSE,dialect,safe,,,,,,0,0,0,
dzhu1238,indo1319,nucl1235,Dzhulfa,FALSE,dialect,safe,,,,,,0,0,0,
dzil1238,sino1245,kach1280,Jilí,FALSE,dialect,safe,,,,,,0,0,0,
dzod1238,atla1278,nkam1238,Dzodinka,FALSE,language,safe,6.89005,10.7633,add,,,0,0,0,CM NG
dzon1238,sino1245,sout3217,Dzongkhic,FALSE,family,safe,,,,,,1,6,5,
dzon1239,sino1245,nucl1307,Dzongkha,FALSE,language,vulnerable,27.410786,89.581604,dzo,,,0,0,3,BT CN IN NP
dzub1235,uncl1493,kari1255,Dzubukuá,FALSE,dialect,safe,,,,,,0,0,0,
dzub1241,kari1254,kari1254,Dzubukua,FALSE,language,extinct,-8.514206,-39.397888,,,,0,0,0,BR
dzub1245,afro1255,nort3048,Dzuba,FALSE,dialect,safe,,,,,,0,0,0,
dzuk1239,indo1319,auks1239,Dzukish,FALSE,dialect,safe,,,,,,0,0,0,
dzun1241,sino1245,anga1288,Dzuna,FALSE,dialect,safe,,,,,,0,0,0,
dzuo1238,kxaa1236,juho1239,Dzu'oasi,FALSE,dialect,safe,,,,,,0,0,0,
dzuu1241,mand1469,duun1245,Dzùùngoo,FALSE,language,safe,11.3796,-4.92036,dnn,,,0,0,2,BF
dzuu1242,mand1469,dzuu1241,Nuclear Dzùùngoo,FALSE,dialect,safe,,,,,,0,0,0,
dzwa1238,atla1278,pedi1238,Dzwabo,FALSE,dialect,safe,,,,,,0,0,0,
earl1243,indo1319,paci1280,Early Melanesian Pidgin,FALSE,family,safe,,,,,,0,4,0,
earl1245,pidg1258,arab1397,Early East African Pidgin Arabic,FALSE,language,safe,,,,,,0,0,0,UG
east1236,aust1305,nucl1297,Eastern Katu,FALSE,language,safe,15.8553,107.644,ktv,,,0,0,0,LA VN
east1426,indo1319,slav1255,East Slavic,FALSE,family,safe,,,,,,1,5,10,
east1436,indo1319,indo1310,Eastern Pahari,FALSE,family,safe,27.59470333,87.62008333,nep,,,0,4,13,BN BT IN NP US
east1439,sout1516,sout1516,East South Bird's Head,FALSE,family,safe,,,,,,0,3,6,
east1459,,,East Bird's Head,FALSE,family,safe,,,,,,1,3,0,
east1469,sino1245,tsha1246,East Bodish,FALSE,family,safe,,,,,,5,8,14,
east1470,basq1248,basq1249,Eastern Low Navarrese,FALSE,dialect,safe,,,,,,0,0,0,
east1472,kere1287,kere1287,Eastern Keres,FALSE,language,definitely endangered,35.5216,-106.453,kee,,,0,0,5,US
east1857,kwer1242,isir1237,Eastern Isirawa,FALSE,dialect,safe,,,,,,0,0,0,
east2269,indo1319,sout3147,Eastern South Slavic,FALSE,family,safe,,,,,,1,3,5,
east2270,indo1319,ukra1253,East Ukrainian,FALSE,dialect,safe,,,,,,0,0,0,
east2271,indo1319,friu1240,East Central Friulian,FALSE,dialect,safe,,,,,,0,0,0,
east2272,indo1319,astu1246,Eastern Asturian,FALSE,dialect,safe,,,,,,0,0,0,
east2273,indo1319,arag1245,Eastern Aragonese,FALSE,dialect,safe,,,,,,0,0,0,
east2275,indo1319,emil1241,Eastern Emiliano,FALSE,dialect,safe,,,,,,0,0,0,
east2276,indo1319,lomb1257,Eastern Lombard,FALSE,dialect,safe,,,,,,0,0,0,
east2277,indo1319,wall1255,Eastern Walloon,FALSE,dialect,safe,,,,,,0,0,0,
east2279,indo1319,sici1248,Eastern Nonmetafonetica,FALSE,dialect,safe,,,,,,0,0,0,
east2280,indo1319,balt1263,Eastern Baltic,FALSE,family,safe,,,,,,0,2,12,
east2281,indo1319,auks1239,East Aukštaitian,FALSE,dialect,safe,,,,,,0,0,0,
east2282,indo1319,latv1249,East Latvian,FALSE,dialect,safe,,,ltg,,,0,0,0,
east2288,indo1319,ostf1234,Eastern Frisian,FALSE,language,vulnerable,52.9713,7.73549,frs,,,0,0,0,DE
east2290,indo1319,west2357,Eastphalian (Western Low Saxon),FALSE,dialect,safe,,,,,,0,0,0,
east2291,indo1319,nort2627,Eastern Low Saxon,FALSE,dialect,safe,,,,,,0,0,0,
east2293,indo1319,nort2627,East Pomeranian,FALSE,dialect,safe,,,,,,0,0,0,
east2294,indo1319,velu1238,East Veluws,FALSE,dialect,safe,,,,,,0,0,0,
east2295,indo1319,yidd1255,Eastern Yiddish,FALSE,language,safe,51.75,19.42,ydd,,,0,0,8,AR AU BE BY CA CR EE HU IL LT LV MD PA PL PR RO RU SE UA US UY ZA
east2303,indo1319,east2781,Archaic Finnish Swedish,FALSE,language,safe,,,,,,0,0,4,
east2304,indo1319,balo1260,Eastern Balochi,FALSE,language,safe,28,62,bgp,,,0,0,0,PK
east2306,indo1319,wakh1245,Eastern Wakhi,FALSE,dialect,safe,,,,,,0,0,0,
east2307,indo1319,yagn1238,Eastern Yagnobi,FALSE,dialect,safe,,,,,,0,0,0,
east2308,indo1319,kati1270,Eastern Kativiri,FALSE,dialect,safe,,,,,,0,0,0,
east2309,indo1319,dogr1250,East Dogri,FALSE,dialect,safe,,,,,,0,0,0,
east2310,indo1319,dhat1238,Eastern Dhatki,FALSE,dialect,safe,,,,,,0,0,0,
east2311,indo1319,guja1253,Eastern Gujari,FALSE,dialect,safe,,,,,,0,0,0,
east2312,indo1319,vlax1238,Eastern (Vlax Romani),FALSE,dialect,safe,,,,,,0,0,0,
east2313,indo1319,balk1252,East Bulgarian Romani,FALSE,dialect,safe,,,,,,0,0,0,
east2314,indo1319,carp1235,East Slovakian Romani,FALSE,dialect,safe,,,,,,0,0,0,
east2315,indo1319,mait1250,Eastern Maithili,FALSE,dialect,safe,,,,,,0,0,0,
east2316,indo1319,thar1284,Eastern Tharu,FALSE,family,safe,,,,,,1,5,16,
east2320,indo1319,varl1238,Eastern Nihiri,FALSE,dialect,safe,,,,,,0,0,0,
east2321,indo1319,khow1242,East Khowar,FALSE,dialect,safe,,,,,,0,0,0,
east2322,indo1319,pash1270,Eastern Pashayi,FALSE,family,safe,,,,,,0,2,10,
east2323,indo1319,scot1245,East Sutherlandshire,FALSE,dialect,safe,,,,,,0,0,0,
east2324,ural1272,saam1281,Eastern Saami,FALSE,family,safe,,,,,,2,6,2,
east2325,ural1272,surg1248,Tromagan,FALSE,dialect,safe,,,,,,0,0,0,
east2326,ural1272,livv1244,Salaca Livonian,FALSE,dialect,safe,,,,,,0,0,0,
east2327,ural1272,voti1245,East Vod,FALSE,dialect,safe,,,,,,0,0,0,
east2328,ural1272,mari1278,Eastern Mari,FALSE,language,vulnerable,55.8307,48.405,mhr,,,0,0,1,KZ RU
east2330,aust1305,lawa1256,Eastern Lawa,FALSE,language,extinct,19.0136,98.7613,lwl,,,0,0,1,TH
east2331,aust1305,pala1352,East Palaungic,FALSE,family,safe,,,,,,8,16,16,
east2332,aust1305,east2783,Eastern Bru,FALSE,language,vulnerable,17.1311,105.671,bru,,,0,0,4,LA VN
east2333,aust1305,mnon1259,Eastern Mnong,FALSE,language,safe,12.3939,108.354,mng,,,0,0,4,VN
east2334,turk1311,nucl1769,East Oghuz,FALSE,family,safe,,,,,,0,2,14,
east2335,turk1311,kara1464,Eastern Karaim,FALSE,dialect,safe,,,,,,0,0,0,
east2336,turk1311,tata1255,Eastern Tatar,FALSE,dialect,safe,,,,,,0,0,8,
east2337,mong1329,sout2705,East Yugur,FALSE,language,vulnerable,37.9882,101.762,yuy,,,0,0,0,CN
east2338,drav1251,telu1262,East Godaweri,FALSE,dialect,safe,,,,,,0,0,0,
east2339,drav1251,muth1236,Eastern,FALSE,dialect,safe,,,,,,0,0,0,
east2340,drav1251,muri1262,Eastern Muria,FALSE,language,safe,20.1422,80.8893,emu,,,0,0,2,IN
east2341,sino1245,pwoo1239,Eastern-Western Pwo Karen,FALSE,family,safe,,,,,,0,2,7,
east2342,sino1245,kaya1317,Eastern Kayah,FALSE,language,safe,19.8939,98.3359,eky,,,0,0,0,MM TH
east2343,sino1245,hela1238,Eastern Helambu Sherpa,FALSE,dialect,safe,,,,,,0,0,0,
east2344,sino1245,kham1282,Eastern Khams,FALSE,dialect,safe,,,,,,0,0,0,
east2345,sino1245,guru1261,Eastern Gurung,FALSE,dialect,safe,28.4368,84.58145,ggn,,,0,0,0,NP
east2346,sino1245,nucl1729,Eastern Gorkha Tamang,FALSE,language,vulnerable,28.2213,84.9451,tge,,,0,0,2,CN NP
east2347,sino1245,nucl1729,Eastern Tamang,FALSE,language,vulnerable,27.3239,87.0832,taj,,,0,0,2,IN NP
east2348,sino1245,patt1248,Eastern Pattani,FALSE,dialect,safe,,,,,,0,0,0,
east2349,sino1245,nort2717,Eastern Nisu,FALSE,language,vulnerable,23.9843,102.694,nos,,,0,0,0,CN VN
east2350,sino1245,namu1246,Eastern Namuyi,FALSE,dialect,safe,,,,,,0,0,0,
east2351,sino1245,muya1239,Eastern Muya,FALSE,dialect,safe,,,,,,0,0,0,
east2352,sino1245,maga1261,Eastern Magar,FALSE,language,definitely endangered,27.41351667,87.06171,mgp,,,0,0,0,IN NP
east2353,sino1245,chep1245,Eastern Chepang,FALSE,dialect,safe,,,,,,0,0,0,
east2354,sino1245,parb1234,Eastern Parbate Kham,FALSE,language,vulnerable,28.5259,82.9523,kif,,,0,0,1,NP
east2355,sino1245,than1259,Eastern Thami,FALSE,dialect,safe,,,,,,0,0,0,
east2357,sino1245,mewa1252,Eastern Meohang,FALSE,language,severely endangered,27.5103,87.1134,emg,,,0,0,3,NP
east2358,sino1245,yakk1236,Eastern Yakha,FALSE,dialect,safe,,,,,,0,0,0,
east2359,sino1245,bant1281,Eastern Bantawa,FALSE,dialect,safe,,,,,,0,0,0,
east2360,sino1245,thul1246,Eastern Thulung,FALSE,dialect,safe,,,,,,0,0,0,
east2361,sino1245,tani1259,Eastern Tani,FALSE,family,safe,,,,,,0,2,8,
east2362,sino1245,dhim1246,Eastern Dhimal,FALSE,dialect,safe,,,,,,0,0,0,
east2363,taik1256,nort3189,Eastern Hongshuihe Zhuang,FALSE,language,safe,23.6818,107.184,zeh,,,0,0,0,CN
east2364,taik1256,tayy1238,Eastern Tày,FALSE,dialect,safe,,,,,,0,0,0,
east2365,taik1256,kada1291,Eastern Kra,FALSE,family,safe,,,,,,2,5,0,
east2366,tung1282,tung1282,Central Tungusic,FALSE,family,safe,,,,,,3,6,21,
east2367,nakh1245,east2790,Tabasaran-Aghul-Lezgi,FALSE,family,safe,,,,,,1,3,13,
east2368,nakh1245,tsez1239,East Tsezic,FALSE,family,safe,,,,,,0,2,3,
east2369,hmon1336,nucl1720,East Hmongic,FALSE,family,safe,,,,,,0,3,0,
east2370,hmon1336,east2369,Eastern Qiandong Miao,FALSE,language,safe,26.4966,109.046,hmq,,,0,0,0,CN
east2371,hmon1336,nort2748,Eastern Xiangxi Miao,FALSE,language,safe,28.7318,109.756,muq,,,0,0,0,CN
east2372,hmon1336,huis1239,Eastern Huishui Hmong,FALSE,language,safe,25.9942,106.832,hme,,,0,0,0,CN
east2373,gily1242,gily1242,East Sakhalin Gilyak,FALSE,dialect,safe,,,,,,0,0,0,
east2374,,,Eastern Daly,FALSE,family,safe,,,,,,0,2,0,
east2375,pama1250,ngar1287,East Ngarluma,FALSE,dialect,safe,,,,,,0,0,0,
east2376,pama1250,ngar1235,Eastern Ngarinman,FALSE,dialect,safe,,,,,,0,0,0,
east2378,pama1250,dhuw1248,Eastern Dhuwal-Dhuwala,FALSE,family,safe,,,,,,0,2,6,
east2379,pama1250,aran1263,Eastern Arrernte,FALSE,language,definitely endangered,-23.3583,135.046,aer,,,0,0,4,AU
east2380,pama1250,anma1239,Eastern Anmatyerre,FALSE,dialect,safe,,,,,,0,0,0,
east2381,nyul1248,nyul1248,Eastern Nyulnyulan,FALSE,family,safe,,,,,,3,5,5,
east2382,nyul1248,yawu1244,Eastern Inland Yawuru,FALSE,dialect,safe,,,,,,0,0,0,
east2383,ijoi1239,ijoo1239,Eastern Ijo,FALSE,family,safe,,,,,,2,5,2,
east2384,ijoi1239,izon1238,East Olodiama,FALSE,dialect,safe,,,,,,0,0,0,
east2385,ijoi1239,izon1238,East Tarakiri,FALSE,dialect,safe,,,,,,0,0,0,
east2386,,,Eastern Jebel,FALSE,family,safe,,,,,,1,4,6,
east2387,atla1278,limb1267,East Limba,FALSE,language,safe,9.71107,-11.7496,lma,,,0,0,2,GN SL
east2389,atla1278,maas1239,Eastern Macina,FALSE,dialect,safe,,,,,,0,0,0,
east2390,atla1278,east2711,Eastern Xwla Gbe,FALSE,language,safe,6.37803,2.54987,gbx,,,0,0,0,BJ
east2391,atla1278,ngba1292,Eastern Mundu-Baka,FALSE,family,safe,,,,,,1,3,5,
east2392,atla1278,koro1298,Eastern Koromfe,FALSE,dialect,safe,,,,,,0,0,0,
east2394,atla1278,dita1238,Eastern Ditammari,FALSE,dialect,safe,,,,,,0,0,0,
east2395,atla1278,mamp1244,Eastern Mampruli,FALSE,dialect,safe,,,,,,0,0,0,
east2396,atla1278,kase1253,East Kasem,FALSE,dialect,safe,,,,,,0,0,0,
east2397,atla1278,east2740,Eastern Grusi,FALSE,family,safe,,,,,,4,7,9,
east2398,atla1278,kara1479,Eastern Karaboro,FALSE,language,safe,10.4987,-4.52253,xrb,,,0,0,0,BF CI
east2399,atla1278,boky1238,Eastern Bokyi,FALSE,dialect,safe,,,,,,0,0,0,
east2400,atla1278,cent2027,East-West Central Delta Cross,FALSE,family,safe,,,,,,5,8,13,
east2401,atla1278,ogon1240,East Ogonoid,FALSE,family,safe,,,,,,1,3,10,
east2402,atla1278,huns1239,Eastern Duka,FALSE,dialect,safe,,,,,,0,0,0,
east2403,atla1278,saga1266,Eastern Acipa,FALSE,language,safe,10.7104,6.0105,acp,,,0,0,1,NG
east2404,atla1278,basa1288,Eastern Kainji,FALSE,family,safe,,,,,,11,24,15,
east2405,atla1278,koon1244,East Kongo,FALSE,dialect,safe,,,,,,0,0,0,
east2406,atla1278,kitu1246,Eastern Kituba,FALSE,dialect,safe,,,,,,0,0,0,
east2407,atla1278,budu1250,East Bafwangada,FALSE,dialect,safe,,,,,,0,0,0,
